Page URL;Menu Item;Resource URL;Title;Brief Description;Date;Member Only;Collection;Resource Type;Artificial intelligence;Bone;Cardiovascular;Careers;Coding & HRGs;Diagnostics;Educational;Endocrinology;Equipment;Gastro;Haematology;Infection;Lung;Management;Management and Workforce;Molecular Radiotherapy;Neurology;Oncology;Paediatrics;PET and PET-CT;Physics – dosimetry;Physics – imaging science;Physics – radiation protection;Radiopharmaceutical Development;Radiopharmacy;Renal;Therapeutic;Thyroid;Training;Working in NM
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1gkNKzooc92_Gszl6Ll5cDoKqcU_VBdXM/view;P11 Left Ventricular Ejection Fraction (LVEFs) Comparison between two Gamma Cameras - Handout;;2021;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/179pvei1vkeBqYDgVmIpmoss0tcliI5YM/view;P12 Deconvolution of Septal Penetration for assessment of quantification in I131 planar imaging;Winner of Lee Jenkins Memorial Poster Prize;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1E6irPPfzhs_9grJR8znWl5O78kw4aV2l/view;P12 Deconvolution of Septal Penetration for assessment of quantification in I131 planar imaging - Handout;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1M8bzFEA-u43C1n6Uf4JTMU5nRWqI2DBh/view;P13 131I SPECT-CT optimised using a 3D printed phantom;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1cZc148rEWS8T_HRjs_Jni-9WPspzRkOy/view;P14 How long should a SeHCAT patient wait before getting pregnant?;Winner of 1st Poster Prize and Certificate of Merit;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/12ziZlWmjBMIvwoTiQJ8vHMA0pxpr0B4C/view;P15 Does Super Absorbent Polymer have a place in a Nuclear Medicine spill kit?;Winner of 2nd Poster Prize;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1liSx_HNpPRTrEpaiEkgy4htyUvF_eroy/view;P16 Comparison of different methods of calculating relative renal function on 99mTc-DMSA SPECT-CT;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1slz-w8U1qbU_3fgWpUakSTW66yXVeUH5/view;P16 Comparison of different methods of calculating relative renal function on 99mTc-DMSA SPECT-CT - video;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1FwuVBkBlK8eUqhay6Pz_EIa2sD8PZ5sg/view;P17 Improving the visualization of the superior pubic ramus in 99mTc-MDP bone scans;;2021;Yes;Events;Posters;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1w5SIBkA3pfZ7V6GEMA0Dmzi7ZFD0gHLs/view;P18 Enough to see the nodes? An audit of actual administered [99mTc] nanocolloid activity in breast sentinel lymph node scintigraphy at St. Bartholomew’s Hospital;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/16NzJPmzyG3MudWaZHSJoEa-6ccNFXRJ7/view;P19 The Role of Phase Analysis and Regional Wall Motion Assessment in Cardiac Sarcoidosis;;2021;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1jiabEjFgaILCPnJT_I8ZJlzIFu2WAt9t/view;P20 Ergonomics in (Nuclear Medicine) practice;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1HDqP7-uMab51T327FoO6MVS7Tb5ct06c/view;P21 An investigation into [99mTc]Tc-DMSA residual syringe activity and optimisation of administration technique;Winner of RTNG Poster Prize and Certificate of Merit;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1HuYPtVLT_nDilh0y5MW3piAlgA7OX92_/view;P22 Automating Administrative Tasks in the Nuclear Medicine Department using Microsoft VBA - Video;;2021;Yes;Events;Posters;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1Z3CmGBfebA0a7pNtsxiTRgFl7mQ6CjVr/view;P22 Automating Administrative Tasks in the Nuclear Medicine Department using Microsoft VBA;;2021;Yes;Events;Posters;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1C9p1IYFxXJXvAYEDi77pzc9_Q8mTX2h9/view;P22 Automating Administrative Tasks in the Nuclear Medicine Department using Microsoft VBA - Handout;;2021;Yes;Events;Posters;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/10P6GLpTeElz5k-zHXy6EuOYFoq3O_gv-/view;P23 Weight-Based [18F]FDG Administration: Patient Pathway and Financial Impact;;2021;Yes;Events;Posters;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/16KiMLsaqTlW25FWewPCfwHCxIbVqlrSM/view;P24 Kit-based Gallium-68 Service Introduced at Barts Health NHS Trust Radiopharmacy Department;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1gibKXvapW2J8qpTTCIrm79y6wI17x_NA/view;P25 Outcomes From Myocardial Perfusion Studies at a Follow up of one year at the SWBH: An Audit;;2021;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/15t5_OaukIPvsFiCCYB04J7CGfpfNxf34/view;P25 Outcomes From Myocardial Perfusion Studies at a Follow up of one year at the SWBH: An Audit - Handout;;2021;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1BF-RJQQrrJ__mQvJgQ7JCssNDOAu7j4A/view;P26 Outcomes From an Audit of Gated Data of Myocardial Perfusion Studies at one year follow up at SWBH;;2021;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/18HX3jC4Q9czoT8o_V1KIs5H6J0jvvLhz/view;P26 Outcomes From an Audit of Gated Data of Myocardial Perfusion Studies at one year follow up at SWBH - Handout;;2021;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1SiXuOtXVSh0-lZkEc54dHLQgxSyLj0lf/view;P27 A very rare case of pseudo pulmonary embolism detected on V/Q SPECT/CT;;2021;Yes;Events;Posters;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1vuRSiIjwaVoRuaXtZfrsuVpvbmEwjE8f/view;P28 Review of request to report time for V/Q requests from our Emergency Department;;2021;Yes;Events;Posters;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1WOF-9FNq8OlKOEswptj7EBoNKcDkX7mW/view;P29 Functional Imaging in the diagnosis of Lewy Body Dementia;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1arHz_DGPYbl6wsn6kZIjyCpbjO9zZxDe/view;P30 May Melatonin Increase 123I-Ioflupane Updake and Influence DaTSCAN Quantification? Review of the Literature Illustrated by the case report;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1j3mu8AgiIYT-sL0P9Fx2qg60n3i1gM7Z/view;P31 Slow Transit as a Cause of 100% SeHCAT Retention;;2021;Yes;Events;Posters;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1IWLVLR31hEVgAThSC1Us3FJDBYJmQNxM/view;P32 Is there a correlation between patient symptoms, underlying pathology, and prevalence or severity of bile acid malabsorption, as detected by 75SeHCAT scanning?;Winner of Certificate of Merit;2021;Yes;Events;Posters;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/16io37aegmTjyEhbxtJythRJIBmHOEk-a/view;P33 A rare case of multiple intraosseous haemangiomas potentially mimicking metastases on bone scan;;2021;Yes;Events;Posters;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1pShlACnyCysSFbHvfWdWSTtjB1oKdW8J/view;P34 Is visual assessment important in SeHCAT reporting?;;2021;Yes;Events;Posters;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1nyWYFrzBBEFXIpFjH-62pdQyEn8wIdLb/view;P35 Are Bone Scans Useful in Detecting Bone Metastases in Breast Cancer Patients?;;2021;Yes;Events;Posters;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1BYuTC_hVVvl3LIsPJLwZFNc4bxsmjCdF/view;P36 Our experience of 3 cases of neuroendocrine tumour (NET) patients with Ki67 >20% with good clinical, biochemical and radiological response to treatment with [177Lu]Lu-DOTA-TATE;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;
https://drive.google.com/drive/folders/1qVm3YYtz1rjFiYltQ7Vou1a96xNT4Tpf;Posters Autumn 2021;https://drive.google.com/file/d/1ug11jYtPOnnzWKk4w-LpubbYVWa2KGmz/view;P37 Half-Dose Lung SPECT Perfusion First Scans for the Diagnosis of Pulmonary Embolism in Pregnancy: A Quality Improvement Project;Winner of 3rd Poster Prize and Certificate of Merit;2021;Yes;Events;Posters;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/18hhAfJKbjHlfuMSa15BS1uAfF_aYmrlH/view;P01 [68Ga]Ga-THP-Pam: A PET Radiotracer For Imaging Vascular Calcification;;2021;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1kswz6xSeW3_54S_z6Fxqz85kPhoBsj-h/view;P01 [68Ga]Ga-THP-Pam: A PET Radiotracer For Imaging Vascular Calcification;Handout;2021;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1OlfJ7Qja750ETafRpkCrdFfVfGjJKgB9/view;P02 Imaging Chronic Cardiovascular Disease using Hypoxia Targeting PET Tracers;;2021;Yes;Events;Posters;;;X ;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1H5dM2So4S1O-NPHNYqtFdIZYzBM8-oyz/view;P03 Targeting Mitochondrial Dysfunction with [99mTc] Sestamibi SPECT Imaging to Detect Anthracycline Cardiotoxicity;;2021;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;`https://drive.google.com/file/d/1m2Qp7FmoxFP7Cb0ki1KpH1d6Tk53nAq9/view;P04 Dual Phae Sestamibi Study for the Detection of Parathyroid Adenomas, a Retrospective Analysis from a Single Centre;;2021;Yes;Events;Posters;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1VvFCzza8QTkOTgvOw9Ybiy48i6bgJgG1/view;P05 The Role of [18F] Choline PET/CT in Primary Hyperparathyroidism;;2021;Yes;Events;Posters;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1toG3-KvxSfIuvKcPjijdMixSqvRo_J2p/view;P06 Explointing Non-Canonical Pathways of NIS Regulation to Enhance Radioiodide Update and Identify Predictive Markers of Thyroid Cancer Recurrence;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1t8R_tdyj9z7_f_ROl6cipFWu1otTaIn6/view;P06 Explointing Non-Canonical Pathways of NIS Regulation to Enhance Radioiodide Update and Identify Predictive Markers of Thyroid Cancer Recurrence;Handout;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1kxVlXBDuj-75umaBKh9ppQl0woSvk1bn/view;P07 [18F]FDG-PET/CT Radiomic Applications in Hodgkin Lymphoma: Evaluation of Intra-Patient lesions' similarity and outcome prediction at baseline;;2021;Yes;Events;Posters;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1oAihXx_nzUvvf4UhHsh2kT9nL05c63BX/view;P08 High Grade Pituitary Update on [18F]FDG PET-CT in Immunotherapy-related Hypophysitis - A Case Report;;2021;Yes;Events;Posters;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1jYhBTbDpnu1rI-5hq_XoujEGtJG17ioe/view;P08 High Grade Pituitary Update on [18F]FDG PET-CT in Immunotherapy-related Hypophysitis - A Case Report;Handout;2021;Yes;Events;Posters;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1MJSN93Vm3rMRdNawPUvhQKeGRW2hAGKq/view;P09 The Significance of Incidentally Detected Prostatic Update on [18F]FDG PET-CT;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1F6z1Zvvr0IYdfIKFf4YNMU3W9CzvaAFS/view;P10 Pictorial Review of Artefacts in PET/CT Imaging;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1BC4kw69t0MPFZ-WyNb8dvAHGS0ZIbTV-/view;P11 The Evolving Role of [18F]FDG PET-CT in the Management of Patients with Carcinoma of the Urinary Bladder;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1Oy2OJXYnH-LEDUewOC0ftWz9UCqspjJM/view;P12 Optimisation of [99mTc]Tektrotyd Somatostatin Receptor SPECT/CT;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1IMMwu09K8bfGGxAyIDI5K3tb3RU6byaV/view;P13 Thallium-201 as a Candidate for Targeted Radionuclide Therapy: Radiochemistry and Biology;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1r_5LKOt6Gn-BiRUPDHVntdZtHUqofpC8/view;P13 Thallium-201 as a Candidate for Targeted Radionuclide Therapy: Radiochemistry and Biology;Handout;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1TpVpsuhhfYad29H8Baj2qsqrxxzjDmbG/view;P14 Emerging Role of Renal [99mTc]Tc-MIBI SPECT-CT in Characterisation of Renal Masses;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1iluHMnygSVVy2W30K6p4TYnyR9gKF7V8/view;P15 Long COVID Hallmarks on [18F]FDG-PET/CT: A Case-Control Study;;2021;Yes;Events;Posters;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/15fcYPrP33HfDi-9TFwDOeTj680QWaj16/view;P16 Muscular Sarcoidosis on [18F]FDG PET-CT: A Two-Case Series of a Rare Presentation;;2021;Yes;Events;Posters;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1BjsZkVBMvd0Ce-Kg-cnJj1g8OqSI5UaY/view;P17 Pictorial Review of FDG PET-CT Findings after COVID-19 Vaccination;;2021;Yes;Events;Posters;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1H-AT7fW8FZyPMwwsh5p5BvEqrfBUmCLF/view;P18 Predictive Role of 18F-FDG PET/CT in Alzheimer's Disease;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1OlCENR1XTNqMPJrUQlmoubUrvCXWXlXD/view;P19 An Interesting Case of Applying 99m Tc Red Blood Cell Scintigraphy in the Diagnosis of Cavernous Sinus Haemangioma at a Regional Tertiary Neurosciences Centre during the COVID Pandemic;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1utoGbR6QujEEwX2dH1JtMzj9iy06TiST/view;P20 Image-Derived Input Functions from Dynamic 15O-water Positron Emission Tomography Scans using Penalised Reconstruction;Video;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1A8Ap6Unn_gLb6W0osVHJdPqBi_d0ysXY/view;P21 Incidence of Pulmonary Embolism Findings in Ventilation and Perfusion Scintigraphy and D-dimer Levels with COVID-19 Disease: Preliminary Results for a Single-Institution Experience;;2021;Yes;Events;Posters;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1G0JHQGRYhjPYbuQssAzd1tXzrig197zi/view;P22 The Validation of Nanoparticles for Pulmonary Drug Delivery Using Fluroine-18 Positron Emission Tomography;;2021;Yes;Events;Posters;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1GvIL6SDe56-mBPx3PSPWzaQsijhrQSsz/view;P23 The Effect of Radioiodine Therapy in Patients with Subclinical Hyperthyroidism;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1qIoNKJeiVf6Dph5uCeev9bolZQOn-nmj/view;P23 The Effect of Radioiodine Therapy in Patients with Subclinical Hyperthyroidism;Handout;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/11RyCO1ZVP_GxP2946POE_Z900Y7RkZjF/view;"P24 Peptide Receptor Radionuclide Therapy (PRRT) in Patients with Chronic Kidney Disease (CKD); How low is too low to treat?";;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1a4bZcBrH09hXdJeQd0VcGpgeL1OoQHiu/view;P25 Single Centre Outcome of 177Lu-DOTA-TATE Therapy in Treatment of Progressive Metastatic Neuroendocrine Tumours (NETs): Survival, Toxicity, and Prognostic Factors;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/11ByEsjeTyEJyjNIR_pDN8amyZullMR9L/view;P26 Auger Electrons for Molecular Radionuclide Therapy: The Potential of the Radionuclide Thechnetium-99m;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1yrzIazdfaMFMLjJkwZaE5GSxbeAngyIE/view;P27 Streamlining [99mTc] Nanocolloid Sentinel Node Lymphoscintigraphy in Penile Cancer;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1SDiBVYcz1vVFdcPY6fT2vc_G2aA5grd4/view;P28 Vulval Sentinel Node Lymphoscintigraphy - is Delayed Imaging Required?;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1FIjaqL9CLHjrySMc8SN0Qw7jT1FZanmo/view;P29 Using Convolutional Neural Networks in 99mTc-DPD Amyloidosis Classification;;2021;Yes;Events;Posters;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1Jx5EuOb_-1t_ww8VHnF7pm9iaEK3jlyV;Posters Spring 2021;https://drive.google.com/file/d/1Cw9xh9vAmZ7VJqyv-bu179tveWF-21eV/view;P30 Development of Novel Dual Modality PET-Fluorescence Mitochondrial Membrane Potential (MMP) Dependant Tracers Labelled with [18F]fluorine;;2021;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;
